Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Regretevator [ ELEVATOR SIMULATOR ],The Axolotl Sun,All Ages,3238,619223,115.0M+,Supported,Not Supported,5/2/2020,11/5/2024,10,Party &amp; Casual,231K+,22K+,https://www.roblox.com/games/4972273297/Regretevator-ELEVATOR-SIMULATOR?gameSearchSessionInfo=4a519f16-596c-4dc5-9680-610cee28e904&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4972273297&amp;position=0&amp;universeId=1709917610,11/6/2024 23:24
Restaurant Business,BlockTurns,All Ages,71,13481,1.7M+,Supported,Supported,4/8/2024,11/5/2024,6,Simulation,3757,1244,https://www.roblox.com/games/17054724844/Restaurant-Business?gameSearchSessionInfo=b52b7332-0d59-4d15-93b8-d2d5f1935faa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17054724844&amp;position=0&amp;universeId=5846946679,11/6/2024 23:24
Restaurant Tycoon 2,@Ultraw,All Ages,5786,3931250,1.3B+,Supported,Not Supported,7/1/2019,11/2/2024,9,Simulation,1M+,92K+,https://www.roblox.com/games/3398014311/Restaurant-Tycoon-2?gameSearchSessionInfo=d1805f1e-41c9-4de0-b149-defa4c556ba6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3398014311&amp;position=0&amp;universeId=1214576306,11/6/2024 23:24
Ride a Cart Simulator,OOP Studio,All Ages,753,221833,143.1M+,Supported,Not Supported,8/1/2023,10/6/2024,12,Simulation,482K+,25K+,https://www.roblox.com/games/14267508433/Ride-a-Cart-Simulator?gameSearchSessionInfo=e6fc9e1d-386a-4b84-b11e-4469a269134d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14267508433&amp;position=0&amp;universeId=4934400142,11/6/2024 23:24
Rise of Nations,@Hyperant,All Ages,1689,529554,232.5M+,Not Supported,Not Supported,11/15/2018,10/11/2024,100,Strategy,231K+,32K+,https://www.roblox.com/games/2569453732/Rise-of-Nations?gameSearchSessionInfo=26bc451c-71a8-4bdc-8664-52be714f6b1b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2569453732&amp;position=0&amp;universeId=918677693,11/6/2024 23:24
RODOGRAU SP ,Alb Studios OFC,All Ages,582,186177,164.1M+,Supported,Not Supported,5/13/2020,9/24/2024,15,Simulation,44K+,6951,https://www.roblox.com/games/5022322253/RODOGRAU-SP?gameSearchSessionInfo=5c8a27ef-dac4-4dc1-af9b-54cdba1b8400&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5022322253&amp;position=0&amp;universeId=1733581866,11/6/2024 23:24
Rogue Demon,TS Industries.,Ages 13+,1080,610903,531.2M+,Supported,Not Supported,3/15/2022,11/4/2024,30,Action,321K+,71K+,https://www.roblox.com/games/9103898828/Rogue-Demon?gameSearchSessionInfo=43753b85-fb91-465e-8d9d-bd19cf8e5288&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9103898828&amp;position=0&amp;universeId=3421408084,11/6/2024 23:24
RUSHED OUT!,PETER Corp,All Ages,516,68397,4.5M+,Supported,Not Supported,6/26/2024,11/5/2024,40,N/A,13K+,1319,https://www.roblox.com/games/18219816882/RUSHED-OUT?gameSearchSessionInfo=7139bb77-5085-4e22-bf3b-790573d0d9b0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18219816882&amp;position=0&amp;universeId=6176725554,11/6/2024 23:24
Saber Battle Simulator,Broken Wand Studios,All Ages,258,955444,15.7M+,Not Supported,Supported,4/30/2024,7/28/2024,10,Simulation,86K+,1944,https://www.roblox.com/games/17334603733/Saber-Battle-Simulator?gameSearchSessionInfo=6c095fd2-df16-42b3-bce9-f7edb01b1844&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17334603733&amp;position=0&amp;universeId=5931070224,11/6/2024 23:24
Saber Showdown,Nova Wave Games,Ages 9+,1239,396548,199.2M+,Not Supported,Not Supported,2/27/2023,11/6/2024,25,Action,330K+,28K+,https://www.roblox.com/games/12625784503/Saber-Showdown?gameSearchSessionInfo=f01863c2-2f58-45be-b992-9041efad5f29&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12625784503&amp;position=0&amp;universeId=4430449940,11/6/2024 23:24
Salon de Fiestas,@Lweece,All Ages,833,349393,238.4M+,Not Supported,Supported,2/7/2021,11/4/2024,80,Social,110K+,15K+,https://www.roblox.com/games/6358567974/Salon-de-Fiestas?gameSearchSessionInfo=fd2d29ce-9c39-4ba5-be81-8f97716bf9a5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6358567974&amp;position=0&amp;universeId=2355999843,11/6/2024 23:24
School [HORROR],RootPart Studios,All Ages,108,2960764,53.1M+,Supported,Supported,7/16/2022,10/11/2024,10,Adventure,15K+,20K+,https://www.roblox.com/games/10246683491/School-HORROR?gameSearchSessionInfo=661f7699-69a6-4d19-8e2a-ab8cb8922b60&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10246683491&amp;position=0&amp;universeId=3752613907,11/6/2024 23:24
School Bus Simulator 24,JustGames.cc,All Ages,314,90900,35.1M+,Supported,Not Supported,4/15/2020,11/6/2024,8,Simulation,23K+,5933,https://www.roblox.com/games/4898233867/School-Bus-Simulator-24?gameSearchSessionInfo=e2b05250-337e-4028-803c-fca0e8019124&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4898233867&amp;position=0&amp;universeId=1673554668,11/6/2024 23:25
SCP Monsters or Trevor Creatures,@lolbuih,Ages 9+,2077,69150,197.1M+,Supported,Not Supported,2/16/2022,10/31/2024,15,Survival,10K+,6112,https://www.roblox.com/games/8838701772/SCP-Monsters-or-Trevor-Creatures?gameSearchSessionInfo=32679597-5d60-46e8-a74e-53e24bd96ec4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8838701772&amp;position=0&amp;universeId=3346892457,11/6/2024 23:25
Secret Killer,Monster Nova Studios,Ages 13+,2905,185007,68.2M+,Supported,Supported,1/20/2024,11/3/2024,14,Survival,107K+,9218,https://www.roblox.com/games/16039690331/Secret-Killer?gameSearchSessionInfo=728cf5ce-839f-40a7-b8b6-b5d7561aebc8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16039690331&amp;position=0&amp;universeId=5544551093,11/6/2024 23:25
Secret Staycation,ひみつのおるすばん：Secret Staycation,All Ages,8588,520496,402.3M+,Not Supported,Not Supported,11/2/2023,11/6/2024,30,Adventure,152K+,25K+,https://www.roblox.com/games/15240723287/Secret-Staycation?gameSearchSessionInfo=cf91e2b2-7ab6-434b-904e-5e35f4da1def&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15240723287&amp;position=0&amp;universeId=5254920366,11/6/2024 23:25
SEEK 2 [150 UPDATE],@Swithack_2,All Ages,45,791,554.0K+,Supported,Not Supported,9/18/2024,11/6/2024,15,N/A,244,460,https://www.roblox.com/games/134072250290021/SEEK-2-150-UPDATE?gameSearchSessionInfo=2f88c196-b236-43fc-9b03-0eeb0c5bc598&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=134072250290021&amp;position=0&amp;universeId=6570491320,11/6/2024 23:25
Shadow Boxing Battles,@NowDoTheHarlemShake,All Ages,298,461412,258.0M+,Supported,Not Supported,5/12/2023,8/5/2023,32,Action,172K+,27K+,https://www.roblox.com/games/13416514259/Shadow-Boxing-Battles?gameSearchSessionInfo=fd67d2b9-772b-4799-9fdf-aae0f5b6b546&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13416514259&amp;position=0&amp;universeId=4669435504,11/6/2024 23:25
SharkBite Classic 🦈,Abracadabra,Ages 9+,330,5028590,1.5B+,Supported,Not Supported,4/11/2017,10/24/2024,15,Survival,1M+,183K+,https://www.roblox.com/games/734159876/SharkBite-Classic?gameSearchSessionInfo=2241b3af-b4ff-442e-bee3-c5c97a731807&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=734159876&amp;position=0&amp;universeId=321279858,11/6/2024 23:25
Shindo Life [238],RELL World,Ages 9+,8790,2940290,2.4B+,Not Supported,Not Supported,1/21/2020,8/10/2024,5,RPG,2M+,138K+,https://www.roblox.com/games/4616652839/Shindo-Life-238?gameSearchSessionInfo=6ad1d9d1-7cf7-4e10-a307-634e89ca3f3c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4616652839&amp;position=0&amp;universeId=1511883870,11/6/2024 23:25
Shoot a Friend [2 Player Obby],Lukin Studios,All Ages,564,92971,17.2M+,Supported,Supported,3/9/2024,11/4/2024,14,Obby &amp; Platformer,104K+,3484,https://www.roblox.com/games/16677333114/Shoot-a-Friend-2-Player-Obby?gameSearchSessionInfo=505d7dad-dda1-4e91-ad21-3136508bffe2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16677333114&amp;position=0&amp;universeId=5735104114,11/6/2024 23:25
Shoot and Eat Noobs,SG Studios.,Ages 13+,525,149784,58.1M+,Supported,Not Supported,8/13/2023,11/6/2024,7,Shooter,53K+,8289,https://www.roblox.com/games/14410213941/Shoot-and-Eat-Noobs?gameSearchSessionInfo=ebc8ab1c-a9a6-412e-951f-a867284e7622&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14410213941&amp;position=0&amp;universeId=4979078803,11/6/2024 23:25
Shoot Wall Simulator,Toptier Production,All Ages,325,900800,68.0M+,Not Supported,Not Supported,4/7/2023,11/6/2024,7,Simulation,303K+,18K+,https://www.roblox.com/games/13028445510/Shoot-Wall-Simulator?gameSearchSessionInfo=24984c05-2edb-46d0-81fe-d3f68799ab43&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13028445510&amp;position=0&amp;universeId=4553022561,11/6/2024 23:25
Short and Tall [2 Player Obby],Studio ETON,All Ages,261,3433930,38.6M+,Supported,Not Supported,12/19/2021,10/17/2024,30,Obby &amp; Platformer,13K+,5781,https://www.roblox.com/games/8289131721/Short-and-Tall-2-Player-Obby?gameSearchSessionInfo=e5e59ad7-7d36-4407-aa19-18380e2dab3b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8289131721&amp;position=0&amp;universeId=3178508004,11/6/2024 23:25
Short Creepy Stories [NEW HORROR STORY],@kharbor_ykt,Ages 17+,15,1139672,250.6M+,Supported,Supported,12/31/2021,11/5/2024,30,Adventure,156K+,36K+,https://www.roblox.com/games/8404684575/Short-Creepy-Stories-NEW-HORROR-STORY?gameSearchSessionInfo=a6888a16-1485-48ec-bb3f-fd3539f36925&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8404684575&amp;position=0&amp;universeId=3215864160,11/6/2024 23:26
Sinking Ship Simulator,@kni0002,All Ages,565,1478354,29.3M+,Supported,Supported,1/2/2012,11/4/2024,30,Survival,21K+,7044,https://www.roblox.com/games/69118166/Sinking-Ship-Simulator?gameSearchSessionInfo=a658b67e-4e1b-4a8b-8cfb-f48dbb00da5b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=69118166&amp;position=0&amp;universeId=32211175,11/6/2024 23:26
Skibidi Toilet War,Y1Studio,All Ages,1070,8613,19.1M+,Not Supported,Supported,7/5/2024,11/5/2024,6,Simulation,2696,1351,https://www.roblox.com/games/18340862983/Skibidi-Toilet-War?gameSearchSessionInfo=c2749512-96a6-4832-8383-642b889626a7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18340862983&amp;position=0&amp;universeId=6217703954,11/6/2024 23:26
SkyWars 🔥,Voxels Studio,Ages 9+,3546,190542,217.1M+,Supported,Not Supported,1/15/2022,9/21/2024,40,Action,99K+,34K+,https://www.roblox.com/games/8542259458/SkyWars?gameSearchSessionInfo=271fa36d-b120-432c-8544-84b6d95a5934&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8542259458&amp;position=0&amp;universeId=3258873704,11/6/2024 23:26
Slayer Tycoon (v1.7),@Coldjason,All Ages,393,663545,202.1M+,Supported,Not Supported,3/8/2021,8/29/2024,12,Simulation,197K+,31K+,https://www.roblox.com/games/6490016198/Slayer-Tycoon-v1-7?gameSearchSessionInfo=d917d8d5-bac5-447b-a59b-483d6508c46e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6490016198&amp;position=0&amp;universeId=2426874309,11/6/2024 23:26
Slide Down A Hill,BaCkaw,All Ages,1334,169289,135.2M+,Supported,Not Supported,6/8/2023,10/28/2024,8,Simulation,111K+,13K+,https://www.roblox.com/games/13682880624/Slide-Down-A-Hill?gameSearchSessionInfo=42b576da-9e0d-4db0-9a37-5b84b8af77f8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13682880624&amp;position=0&amp;universeId=4748981356,11/6/2024 23:26
Smooth Slicing (NEW WEAPON),@gabkiu13,Ages 13+,618,131428,18.3M+,Not Supported,Not Supported,1/19/2021,11/6/2024,9,Action,28K+,12K+,https://www.roblox.com/games/6269446951/Smooth-Slicing-NEW-WEAPON?gameSearchSessionInfo=4909b1ac-337d-48f3-94af-546e743abc0d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6269446951&amp;position=0&amp;universeId=2309508401,11/6/2024 23:26
Snake Simulator,Banana Studios Games,All Ages,1236,1205841,23.3M+,Not Supported,Not Supported,6/25/2024,11/6/2024,12,Simulation,34K+,15K+,https://www.roblox.com/games/18199234764/Snake-Simulator?gameSearchSessionInfo=98a30151-2c47-466d-ab44-77e2cf4bd5bd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18199234764&amp;position=0&amp;universeId=6170013953,11/6/2024 23:26
Sneaker Resell Simulator,Maki Labs,All Ages,782,124101,56.8M+,Supported,Not Supported,4/4/2023,11/5/2024,6,Simulation,51K+,4813,https://www.roblox.com/games/12991635726/Sneaker-Resell-Simulator?gameSearchSessionInfo=503d24f6-4843-4cf7-a2fa-2c4569760254&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12991635726&amp;position=0&amp;universeId=4542048826,11/6/2024 23:26
Sonic.EXE RP ,@OutLaikRBLX,Ages 13+,595,228229,124.2M+,Not Supported,Not Supported,4/4/2020,10/30/2024,25,Roleplay &amp; Avatar Sim,67K+,10K+,https://www.roblox.com/games/4853191911/Sonic-EXE-RP?gameSearchSessionInfo=8c453d9d-451c-4334-b6c9-11107d585766&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4853191911&amp;position=0&amp;universeId=1649961101,11/6/2024 23:26
SORROW [Horror],Drawing Board Studios,Ages 13+,109,140001,9.7M+,Supported,Not Supported,12/6/2022,11/6/2024,30,Adventure,15K+,3529,https://www.roblox.com/games/11757992328/SORROW-Horror?gameSearchSessionInfo=b82438b2-1ff0-4920-995d-3736e205b599&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11757992328&amp;position=0&amp;universeId=4162707429,11/6/2024 23:26
Southwest Florida Beta,Strigid,Ages 9+,3226,1647378,624.6M+,Supported,Not Supported,5/29/2020,10/9/2024,40,Simulation,632K+,70K+,https://www.roblox.com/games/5104202731/Southwest-Florida-Beta?gameSearchSessionInfo=10ae28e8-deb2-4589-9bf7-a159f8b184b7&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5104202731&amp;position=0&amp;universeId=1769712451,11/6/2024 23:26
Speed Run 4 🍩😋[UPDATE] ,@Vurse,All Ages,739,4390621,1.5B+,Supported,Supported,10/21/2014,11/3/2024,30,Obby &amp; Platformer,984K+,333K+,https://www.roblox.com/games/183364845/Speed-Run-4-UPDATE?gameSearchSessionInfo=2713f8b6-a14a-4048-96a7-2c68acd2f5a3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=183364845&amp;position=0&amp;universeId=83858907,11/6/2024 23:26
Speed Run 4 NIGHTMARE Mode,Blοx Universe,Ages 13+,382,24013,4.3M+,Supported,Supported,9/12/2024,10/28/2024,30,N/A,5476,4694,https://www.roblox.com/games/124802383555509/Speed-Run-4-NIGHTMARE-Mode?gameSearchSessionInfo=51601454-0113-41f8-a5a3-107d04cf9fc5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=124802383555509&amp;position=0&amp;universeId=6541749038,11/6/2024 23:27
Spray Paint!,@SheriffTaco,All Ages,3763,1912937,1.1B+,Supported,Supported,11/23/2020,11/4/2024,25,Party &amp; Casual,459K+,94K+,https://www.roblox.com/games/5991163185/Spray-Paint?gameSearchSessionInfo=96d11701-5fd7-4add-ac0f-c3f6f834895a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5991163185&amp;position=0&amp;universeId=2160907981,11/6/2024 23:27
Squid Game O,@Chi_zcv,All Ages,627,102448,97.3M+,Not Supported,Not Supported,9/22/2021,11/6/2024,60,Party &amp; Casual,20K+,7257,https://www.roblox.com/games/7536457602/Squid-Game-O?gameSearchSessionInfo=9fa30141-5307-45c9-8b4d-845cdc042698&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7536457602&amp;position=0&amp;universeId=2930470201,11/6/2024 23:27
Street Shootout(GANGS LEADERBOARD) (Alpha),@FMurda,All Ages,237,128805,33.7M+,Supported,Not Supported,3/30/2020,11/6/2024,22,Shooter,36K+,14K+,https://www.roblox.com/games/4836735146/Street-Shootout-GANGS-LEADERBOARD-Alpha?gameSearchSessionInfo=f4703c87-8983-4d76-9c7a-8ce14614f8c4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4836735146&amp;position=0&amp;universeId=1640789167,11/6/2024 23:27
Super Football,@jcs1p,All Ages,489,27975,61.0M+,Not Supported,Not Supported,4/8/2023,11/5/2024,10,Sports &amp; Racing,9065,3918,https://www.roblox.com/games/13043572487/Super-Football?gameSearchSessionInfo=052dc15c-6fe0-4e03-ab96-c20d17d786ac&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13043572487&amp;position=0&amp;universeId=4557649405,11/6/2024 23:27
Survive 100 Days In Nuclear Bunker,Rusty Robot Inc,All Ages,531,68758,73.8M+,Not Supported,Supported,8/15/2024,10/16/2024,50,Survival,38K+,10K+,https://www.roblox.com/games/18949414545/Survive-100-Days-In-Nuclear-Bunker?gameSearchSessionInfo=b8a656ae-7815-4df5-8e2e-e07d7894cbbf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18949414545&amp;position=0&amp;universeId=6417854155,11/6/2024 23:27
Sword Battle Simulator,Mega Simulator Games!,Ages 9+,213,257858,4.2M+,Not Supported,Not Supported,8/25/2024,11/3/2024,13,Simulation,25K+,629,https://www.roblox.com/games/100034339598385/Sword-Battle-Simulator?gameSearchSessionInfo=c2bd878a-d40d-41c8-ad4a-c868cf73e50f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=100034339598385&amp;position=0&amp;universeId=6464018806,11/6/2024 23:27
Sword Clashers Simulator ⚔️,TBlox Mini,All Ages,2266,20224,2.7M+,Supported,Not Supported,6/10/2024,11/6/2024,16,N/A,35K+,725,https://www.roblox.com/games/17800899459/Sword-Clashers-Simulator?gameSearchSessionInfo=6640e1c9-4a9a-4796-b2c7-37335ec8cdd2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17800899459&amp;position=0&amp;universeId=6098395147,11/6/2024 23:27
Swordmaster Simulator [RE-ROLLS],Peak Entertainment!,All Ages,468,27295,8.9M+,Not Supported,Not Supported,11/30/2023,10/24/2024,16,Simulation,19K+,1772,https://www.roblox.com/games/15501353806/Swordmaster-Simulator-RE-ROLLS?gameSearchSessionInfo=b5179a2c-7fb7-41d2-ba43-bd1ed1fe3850&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15501353806&amp;position=0&amp;universeId=5349025481,11/6/2024 23:27
Tallest Bungee Jump Obby,jump off bungee thing game studio,All Ages,137,414740,3.0M+,Not Supported,Supported,10/5/2024,11/6/2024,50,N/A,74K+,4656,https://www.roblox.com/games/88800989097683/Tallest-Bungee-Jump-Obby?gameSearchSessionInfo=36ca29c6-723e-4120-8574-181ed7e8f465&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=88800989097683&amp;position=0&amp;universeId=6634036148,11/6/2024 23:27
Tandem [2 Player Obby],Crazay Obstacles,All Ages,340,2086875,19.5M+,Supported,Supported,8/2/2024,10/1/2024,12,Obby &amp; Platformer,13K+,1983,https://www.roblox.com/games/18764798157/Tandem-2-Player-Obby?gameSearchSessionInfo=cd1bacf8-d2af-4463-ab72-544783ffc6e3&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18764798157&amp;position=0&amp;universeId=6357417743,11/6/2024 23:27
Tax Fraud Tycoon,iLegal Experiences,All Ages,282,80613,4.6M+,Not Supported,Supported,3/26/2024,11/5/2024,4,Simulation,48K+,3178,https://www.roblox.com/games/16870711347/Tax-Fraud-Tycoon?gameSearchSessionInfo=78b42a10-ad79-4ea0-ac02-eced279f69eb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16870711347&amp;position=0&amp;universeId=5796473813,11/6/2024 23:27
Team Daycare Escape! (TEAMWORK OBBY),Superfly Obbies,All Ages,2116,186063,332.3M+,Not Supported,Not Supported,6/10/2023,10/28/2024,12,Obby &amp; Platformer,20K+,9262,https://www.roblox.com/games/13703839980/Team-Daycare-Escape-TEAMWORK-OBBY?gameSearchSessionInfo=b22d7dc5-4838-4751-8581-c1fee89e5eb4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13703839980&amp;position=0&amp;universeId=4755741100,11/6/2024 23:27
