Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
[BETA] Transformers Crossfire,Marmot's Oven,Ages 9+,1669,48940,11.5M+,Not Supported,Not Supported,2/19/2024,11/9/2024,20,Action,16K+,1825,https://www.roblox.com/games/16433242199/BETA-Transformers-Crossfire?gameSearchSessionInfo=aa056828-d226-48fb-8fe7-81f85af9ba70&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16433242199&amp;position=0&amp;universeId=5662709684,11/10/2024 0:07
🌴Maldivian Luxury Hotel ,Maldivian Resort and Spa,All Ages,379,63367,7.3M+,Not Supported,Not Supported,10/22/2020,11/8/2024,60,Roleplay &amp; Avatar Sim,12K+,2591,https://www.roblox.com/games/5859706077/Maldivian-Luxury-Hotel?gameSearchSessionInfo=cf5ab44e-f84a-4724-83c3-742d1294a8be&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5859706077&amp;position=0&amp;universeId=2088977521,11/10/2024 0:07
[legacy] untitled tag game,_create,Ages 9+,269,437188,68.4M+,Not Supported,Not Supported,12/27/2021,10/27/2024,35,Party &amp; Casual,121K+,22K+,https://www.roblox.com/games/8365905206/legacy-untitled-tag-game?gameSearchSessionInfo=146d9bdf-1d92-4373-a06f-a5303de23acb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8365905206&amp;position=0&amp;universeId=3202699936,11/10/2024 0:07
Zooo,@manato48,Ages 9+,2338,68264,140.8M+,Not Supported,Not Supported,5/12/2023,11/2/2024,55,Survival,18K+,6336,https://www.roblox.com/games/13416197699/Zooo?gameSearchSessionInfo=206aab78-e9c9-49f1-85af-bb8eaf87d7bc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13416197699&amp;position=0&amp;universeId=4669328522,11/10/2024 0:07
The Weapon Battlegrounds,@Russian_Dota,All Ages,2360,1056840,7.9M+,Not Supported,Not Supported,8/3/2024,11/9/2024,10,N/A,1091,625,https://www.roblox.com/games/18772051855/Zoochosis?gameSearchSessionInfo=6aa29a97-262e-4d2e-9217-3c3767f5c2ea&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18772051855&amp;position=0&amp;universeId=6359840475,11/10/2024 0:07
Zombies vs Humans,Dejavu Studios,Ages 9+,2334,74778,14.2M+,Not Supported,Not Supported,12/28/2023,11/8/2024,24,Survival,40K+,6285,https://www.roblox.com/games/15781012611/Zombies-vs-Humans?gameSearchSessionInfo=cad5ed80-f9d0-4116-9683-478ccd96e425&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15781012611&amp;position=0&amp;universeId=5455619189,11/10/2024 0:07
🍕Work at a Pizza Place,@Dued1,All Ages,14554,12511983,4.9B+,Not Supported,Not Supported,3/29/2008,11/9/2024,12,Roleplay &amp; Avatar Sim,3M+,244K+,https://www.roblox.com/games/192800/Work-at-a-Pizza-Place?gameSearchSessionInfo=8c42feb6-9d88-44f9-8fce-2645dabb7aea&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=192800&amp;position=0&amp;universeId=47545,11/10/2024 0:07
 Gun Armory Tycoon,Raven Network,Ages 9+,1786,57559,33.7M+,Not Supported,Not Supported,4/25/2024,10/17/2024,8,Simulation,48K+,3847,https://www.roblox.com/games/17277889388/Gun-Armory-Tycoon?gameSearchSessionInfo=e86bbb26-af64-4f94-a7a9-1463770e6718&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17277889388&amp;position=0&amp;universeId=5910910774,11/10/2024 0:07
 Piggy [DECAY CHAPTER],@MiniToon,Ages 9+,18536,11684993,13.1B+,Not Supported,Not Supported,1/23/2020,11/9/2024,6,Survival,3M+,407K+,https://www.roblox.com/games/4623386862/Piggy-DECAY-CHAPTER?gameSearchSessionInfo=8d70e030-e856-4893-83d1-aceb95e3cc35&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4623386862&amp;position=0&amp;universeId=1516533665,11/10/2024 0:07
 Sonic.EXE: The disaster 1.2,@OutLaikRBLX,Ages 13+,6075,76849,45.9M+,Not Supported,Not Supported,9/9/2023,11/2/2024,8,Survival,37K+,4785,https://www.roblox.com/games/14722542056/Sonic-EXE-The-disaster-1-2?gameSearchSessionInfo=3a29eb8f-14f8-416f-969b-6b3bf7b54943&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14722542056&amp;position=0&amp;universeId=5075303255,11/10/2024 0:07
[🎃] Squid Game,Trendsetter Games,All Ages,7855,2078144,1.5B+,Not Supported,Not Supported,9/24/2021,11/1/2024,55,Party &amp; Casual,917K+,162K+,https://www.roblox.com/games/7549229959/Squid-Game?gameSearchSessionInfo=de8588d7-577e-4475-9a59-c2623c059b68&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7549229959&amp;position=0&amp;universeId=2934375089,11/10/2024 0:07
[ Content Deleted ],bloody's fan group!,All Ages,0,83717,1.3M+,Not Supported,Not Supported,11/2/2024,11/7/2024,50,N/A,4073,129,https://www.roblox.com/games/73977504348172/Halloween-Pokemon-Bronze-Forever?gameSearchSessionInfo=0b6fefce-acfb-4ced-8d6c-e96dac12ed25&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=73977504348172&amp;position=0&amp;universeId=6747582486,11/10/2024 0:07
(UPDATE) Car Driving Indonesia,@Pengemudiindonesiaa,All Ages,4462,278558,215.4M+,Not Supported,Not Supported,6/5/2021,11/9/2024,1,Simulation,89K+,19K+,https://www.roblox.com/games/6911148748/UPDATE-Car-Driving-Indonesia?gameSearchSessionInfo=6730d26d-f81e-40f5-823d-bb4d981a15fa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6911148748&amp;position=0&amp;universeId=2640407187,11/10/2024 0:07
[ NEW CARS 💫]  Drift 36,@Soalizy,All Ages,435,115269,12.7M+,Not Supported,Not Supported,9/4/2023,7/30/2024,15,Simulation,7870,1332,https://www.roblox.com/games/14674883943/NEW-CARS-Drift-36?gameSearchSessionInfo=0e3a064d-02c5-4795-85b5-53102f3c13d9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14674883943&amp;position=0&amp;universeId=5060259949,11/10/2024 0:07
[0.23.1] Deadline,RECOIL Studio,Ages 13+,920,343041,32.0M+,Not Supported,Not Supported,9/9/2019,11/8/2024,12,Shooter,113K+,21K+,https://www.roblox.com/games/3837841034/0-23-1-Deadline?gameSearchSessionInfo=6697fffa-466e-46a3-9be6-91a298018422&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3837841034&amp;position=0&amp;universeId=1315961587,11/10/2024 0:07
[2x💸] Dunking Simulator,Virus Games Studio,All Ages,207,431950,142.1M+,Not Supported,Not Supported,10/5/2021,10/19/2023,20,Simulation,167K+,26K+,https://www.roblox.com/games/7655745946/2x-Dunking-Simulator?gameSearchSessionInfo=e37e9be0-324b-4194-9783-8c59e3fa5fb8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7655745946&amp;position=0&amp;universeId=2974058674,11/10/2024 0:07
[765 MINI UPDATE]🔨RO-Scale Sandbox🔨,Rock Fort Lines,All Ages,519,51782,19.1M+,Not Supported,Not Supported,1/25/2020,11/2/2024,20,Simulation,14K+,4550,https://www.roblox.com/games/4629209674/765-MINI-UPDATE-RO-Scale-Sandbox?gameSearchSessionInfo=19b42e1d-ea7d-4d11-86e7-3927419d8665&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4629209674&amp;position=0&amp;universeId=1520491885,11/10/2024 0:07
[TWIN GUNS] LOCKED,@Zhoulle,All Ages,5960,96817,85.3M+,Not Supported,Not Supported,1/26/2023,11/7/2024,35,Sports &amp; Racing,55K+,13K+,https://www.roblox.com/games/12276235857/TWIN-GUNS-LOCKED?gameSearchSessionInfo=74292c32-76a9-4608-88c8-96b4efb5119f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12276235857&amp;position=0&amp;universeId=4324259364,11/10/2024 0:07
[AFC AJAX EVENT] Real Futbol 24,Real Sports Interactive,All Ages,3844,177623,135.9M+,Not Supported,Not Supported,7/9/2023,11/9/2024,14,Sports &amp; Racing,95K+,16K+,https://www.roblox.com/games/14004668761/AFC-AJAX-EVENT-Real-Futbol-24?gameSearchSessionInfo=c0cf301b-8454-4354-b680-1804e52a62aa&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14004668761&amp;position=0&amp;universeId=4851783408,11/10/2024 0:07
,,,,,,,,,,,,,,,
[⚠️] FUNDAMENTAL PAPER EDUCATION RP,@WromieAG,All Ages,1440,34314,12.3M+,Not Supported,Not Supported,5/16/2024,11/7/2024,40,Roleplay &amp; Avatar Sim,7077,901,https://www.roblox.com/games/17503988068/FUNDAMENTAL-PAPER-EDUCATION-RP?gameSearchSessionInfo=f6730857-f335-4ac7-b46c-541a55fa962f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17503988068&amp;position=0&amp;universeId=5991102521,11/10/2024 0:07
[⚒️UPD🏝️]Desert Island Survival,Lapuda Games,All Ages,1457,272148,111.1M+,Not Supported,Not Supported,12/11/2021,11/9/2024,6,Survival,75K+,11K+,https://www.roblox.com/games/8222131500/UPD-Desert-Island-Survival?gameSearchSessionInfo=9f74821c-6f21-466c-9bb0-3375f1af4b13&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8222131500&amp;position=0&amp;universeId=3156189954,11/10/2024 0:07
[⚽UPDATE 2!] Guess The Football Player 🤔,deepirek doors,All Ages,7,2764,53.7K+,Not Supported,Not Supported,8/31/2024,11/4/2024,25,N/A,41,12,https://www.roblox.com/games/138480703328567/UPDATE-2-Guess-The-Football-Player?gameSearchSessionInfo=9ec2435c-bb3f-4f8f-ab4c-9c7ea9feef4f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=138480703328567&amp;position=0&amp;universeId=6494287562,11/10/2024 0:07
[FREE ADMIN],Creator_Studio,Ages 9+,3110,11282921,1.7B+,Not Supported,Not Supported,12/18/2019,11/9/2024,8,Party &amp; Casual,1M+,280K+,https://www.roblox.com/games/4522347649/FREE-ADMIN?gameSearchSessionInfo=63d70d8b-014c-4830-ac55-9440fad814c2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4522347649&amp;position=0&amp;universeId=1452258989,11/10/2024 0:07
(BIG UPDATE!) Baldi's Basics Maker 2 [v1.6],axe's games n' stuff,All Ages,552,4776,1.3M+,Not Supported,Not Supported,8/15/2024,11/9/2024,1,Simulation,1490,377,https://www.roblox.com/games/18958448713/Baldis-Basics-Maker-2-v1-5?gameSearchSessionInfo=169ecc0a-49a9-4029-829b-8fd3d718dc11&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18958448713&amp;position=0&amp;universeId=6420997980,11/10/2024 0:07
[Update] Dragon Ball RP: Azure,@Ninjakiwiw,All Ages,1851,96266,81.5M+,Not Supported,Not Supported,10/18/2020,11/9/2024,30,Roleplay &amp; Avatar Sim,29K+,4232,https://www.roblox.com/games/5843263647/Beta-Dragon-Ball-RP-Azure?gameSearchSessionInfo=965d40a2-2126-4c3f-9c47-301906cc8b7b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5843263647&amp;position=0&amp;universeId=2080556531,11/10/2024 0:07
[BETTER DASHING (NO SPAM)!] Ro-Ghoul [ALPHA],@SushiWalrus,Ages 13+,1599,2049955,964.4M+,Not Supported,Not Supported,7/12/2017,11/8/2024,20,RPG,787K+,82K+,https://www.roblox.com/games/914010731/BETTER-DASHING-NO-SPAM-Ro-Ghoul-ALPHA?gameSearchSessionInfo=133d16db-0e1a-4946-aa45-3db17726e687&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=914010731&amp;position=0&amp;universeId=380704901,11/10/2024 0:07
LifeCraft🌳🌿 (Like Minecraft),Bleach: The Blade of Fate,All Ages,224,16007,141.8K+,Not Supported,Not Supported,10/30/2024,10/30/2024,19,N/A,36,22,https://www.roblox.com/games/92139129857618/LifeCraft-Like-Minecraft?gameSearchSessionInfo=d3a8cea3-850f-4d10-ad53-ec7b82535b10&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=92139129857618&amp;position=0&amp;universeId=6736900117,11/10/2024 0:07
[BROLY MASTERY] Z Battlegrounds,Aspecting Studios,Ages 9+,1872,396321,264.6M+,Not Supported,Not Supported,5/15/2023,11/5/2024,15,Action,197K+,58K+,https://www.roblox.com/games/13447209899/BROLY-MASTERY-Z-Battlegrounds?gameSearchSessionInfo=482f0f1c-9197-48fd-97f4-d97c0e05b14d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13447209899&amp;position=0&amp;universeId=4678911002,11/10/2024 0:07
[M3 COMP] Car Driving Ultimate,@creepertrolllol2434,All Ages,2718,49033,40.0M+,Not Supported,Not Supported,10/2/2022,11/8/2024,16,Simulation,8741,1986,https://www.roblox.com/games/11145865512/C63-Car-Driving-Ultimate?gameSearchSessionInfo=f75f50f3-539e-4c11-910a-de58ce1eda00&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=11145865512&amp;position=0&amp;universeId=3986508457,11/10/2024 0:08
Color or Die 🎨,BIGworks Games,Ages 9+,16761,1152109,701.4M+,Not Supported,Not Supported,3/29/2023,11/9/2024,15,Survival,1M+,123K+,https://www.roblox.com/games/12931609417/Color-or-Die?gameSearchSessionInfo=31640dd4-b307-42a7-94b1-a8eb599ea02b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12931609417&amp;position=0&amp;universeId=4523856444,11/10/2024 0:08
[CHIKIRI BAI BAI] Ragdoll Engine,Byteonix,All Ages,2219,5175175,255.2M+,Not Supported,Not Supported,11/14/2020,11/9/2024,100,Simulation,165K+,31K+,https://www.roblox.com/games/5950733731/CHIKIRI-BAI-BAI-Ragdoll-Engine?gameSearchSessionInfo=e712ffe6-073c-45c5-a217-510851b47ccc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5950733731&amp;position=0&amp;universeId=2139563899,11/10/2024 0:08
[😨 NEW] Find Shinic Morphs!,Funny Morphs,All Ages,164,20603,144.3K+,Not Supported,Not Supported,10/29/2024,11/3/2024,12,N/A,107,6,https://www.roblox.com/games/140269895306234/NEW-Find-Shinic-Morphs?gameSearchSessionInfo=5aa690fa-856c-41b8-9a48-9adedf3ad8fd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=140269895306234&amp;position=0&amp;universeId=6733357282,11/10/2024 0:08
Find The Floppa Morphs (855),BIG PLAY,All Ages,3224,297474,236.8M+,Not Supported,Not Supported,5/9/2022,11/8/2024,15,Adventure,89K+,13K+,https://www.roblox.com/games/9579974235/NEW-Find-The-Floppa-Morphs-855?gameSearchSessionInfo=e6315ac8-07bd-4e0e-8893-25eb49c7cd9c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9579974235&amp;position=0&amp;universeId=3566531630,11/10/2024 0:08
[👑 EXTREME] Anime Dimensions Simulator,Albatross Games,Ages 9+,2351,2702878,1.3B+,Not Supported,Not Supported,6/11/2021,9/30/2024,50,RPG,2M+,57K+,https://www.roblox.com/games/6938803436/EXTREME-Anime-Dimensions-Simulator?gameSearchSessionInfo=0ec9a214-84cd-4618-afac-19787c188310&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6938803436&amp;position=0&amp;universeId=2655311011,11/10/2024 0:08
Sol's RNG [INFINITE LUCK🍀],@Inwoky,All Ages,52,184,44.9K+,Not Supported,Not Supported,10/28/2024,11/9/2024,12,N/A,185,31,https://www.roblox.com/games/94201147661908/Sols-RNG-INFINITE-LUCK?gameSearchSessionInfo=dd1015ae-0f57-4bf4-88e3-b3070c742767&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=94201147661908&amp;position=0&amp;universeId=6727657640,11/10/2024 0:08
[NEW MAP] Keys 🗝️ Season 20,Daybreaker,Ages 9+,4594,9468823,279.6M+,Not Supported,Not Supported,2/7/2023,11/7/2024,16,Survival,79K+,9003,https://www.roblox.com/games/12407250267/NEW-MAP-Keys-Season-20?gameSearchSessionInfo=260f20ad-38ed-4668-a325-4753af2f5a84&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12407250267&amp;position=0&amp;universeId=4365819446,11/10/2024 0:08
Suiryu Moveset Testing,@RenYTDev,All Ages,145,1112,1.2M+,Not Supported,Not Supported,6/18/2024,10/29/2024,10,N/A,284,438,https://www.roblox.com/games/18104756146/Suiryu-Moveset-Testing?gameSearchSessionInfo=dbfd4dc1-cc7d-490e-82e9-a6854e966864&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18104756146&amp;position=0&amp;universeId=6137310133,11/10/2024 0:08
[🦇] Heroes Battlegrounds,more awesome games yo,Ages 9+,39409,854425,646.2M+,Not Supported,Not Supported,4/11/2023,11/9/2024,15,Action,538K+,101K+,https://www.roblox.com/games/13076380114/Heroes-Battlegrounds?gameSearchSessionInfo=027aa66d-9758-434d-94b4-f79b388313cf&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13076380114&amp;position=0&amp;universeId=4568630521,11/10/2024 0:08
[🔥💥 PRISMATIC 2 UPD] Anime Fighters Simulator,Sulley,All Ages,1405,1583799,1.2B+,Not Supported,Not Supported,1/26/2021,9/2/2024,12,Simulation,1M+,85K+,https://www.roblox.com/games/6299805723/PRISMATIC-2-UPD-Anime-Fighters-Simulator?gameSearchSessionInfo=7e142b5d-683e-4486-bdfd-24e4d3d15901&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6299805723&amp;position=0&amp;universeId=2324662457,11/10/2024 0:08
[🔥NEW!] FORTBLOX,Artemis Studios!,Ages 9+,1255,5913,2.5M+,Not Supported,Not Supported,3/3/2024,11/9/2024,30,N/A,1861,644,https://www.roblox.com/games/16605303570/NEW-FORTBLOX?gameSearchSessionInfo=485d903c-a7f9-4343-b46b-b8368769195f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16605303570&amp;position=0&amp;universeId=5713659018,11/10/2024 0:08
[DEMO] Anime Slashing Simulator⚔️,Swansa X Peaceful Play,All Ages,2,160,5166,Not Supported,Not Supported,7/31/2024,11/9/2024,14,N/A,19,3,https://www.roblox.com/games/18724638601/DEMO-Anime-Slashing-Simulator?gameSearchSessionInfo=30d32cf5-7b9a-46f7-8fbd-2a877fb428d2&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18724638601&amp;position=0&amp;universeId=6344580662,11/10/2024 0:08
[UPD] Fisch,Fisching,All Ages,269119,275726,112.4M+,Not Supported,Not Supported,3/13/2024,11/9/2024,23,N/A,185K+,23K+,https://www.roblox.com/games/16732694052/Fisch?gameSearchSessionInfo=8c906b65-5a07-4e8f-8edb-f52c559b6783&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16732694052&amp;position=0&amp;universeId=5750914919,11/10/2024 0:08
[🏠NEW!!] Twilight Daycare!,Nighty Studio,All Ages,12110,1970183,2.3B+,Not Supported,Not Supported,3/12/2021,11/9/2024,20,Roleplay &amp; Avatar Sim,752K+,92K+,https://www.roblox.com/games/6507422231/X2-Twilight-Daycare?gameSearchSessionInfo=e6751b25-8654-4eff-bb5d-ca7aaf2a844c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6507422231&amp;position=0&amp;universeId=2435789930,11/10/2024 0:08
[🩸 UPD 5] Souls Tycoon,@Luffy_OUII,All Ages,1657,17026,2.2M+,Not Supported,Not Supported,1/23/2024,11/9/2024,6,N/A,28K+,1028,https://www.roblox.com/games/16080296014/UPD-4-Souls-Tycoon?gameSearchSessionInfo=9fb70ed3-3eca-4d14-9dde-cb2ded3d2ddc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16080296014&amp;position=0&amp;universeId=5557896274,11/10/2024 0:08
[🎁FREE] Shin Sonic Tapes Morphs,Slanted Games,All Ages,886,36597,33.7M+,Not Supported,Not Supported,7/1/2022,11/9/2024,20,Adventure,21K+,2604,https://www.roblox.com/games/10078173461/FREE-Shin-Sonic-Tapes-Morphs?gameSearchSessionInfo=b08fd629-f5ca-47c6-a110-6db069c4d399&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=10078173461&amp;position=0&amp;universeId=3705612100,11/10/2024 0:08
Bike of Hell,Captain Grumpy Games,All Ages,3090,1168793,409.7M+,Not Supported,Not Supported,10/2/2023,11/6/2024,18,Obby &amp; Platformer,272K+,98K+,https://www.roblox.com/games/14943334555/UPD-Bike-of-Hell?gameSearchSessionInfo=58979ee5-bb5f-4db9-bb8d-43eaf39e0197&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14943334555&amp;position=0&amp;universeId=5148099079,11/10/2024 0:08
[🎃 UPD] King Legacy,Sea King Games,Ages 9+,114446,2301400,3.2B+,Not Supported,Not Supported,12/17/2019,11/3/2024,12,RPG,1M+,137K+,https://www.roblox.com/games/4520749081/UPD-King-Legacy?gameSearchSessionInfo=b2e4424b-51b7-43ee-b341-4bf8de3d9fcd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4520749081&amp;position=0&amp;universeId=1451439645,11/10/2024 0:08
🎃 Hide or Die!,0 CCU Games,All Ages,14824,1872922,57.3M+,Not Supported,Not Supported,8/4/2024,11/9/2024,16,Party &amp; Casual,39K+,7157,https://www.roblox.com/games/18799085098/Hide-or-Die?gameSearchSessionInfo=45390833-d0be-4287-8b6a-0db80e907c53&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18799085098&amp;position=0&amp;universeId=6369934270,11/10/2024 0:08
Clone Frenzy,Bean 1,All Ages,2887,790842,6.2M+,Not Supported,Not Supported,9/20/2024,11/1/2024,5,Simulation,4670,331,https://www.roblox.com/games/75564300820943/Clone-Frenzy?gameSearchSessionInfo=e17b5b55-9ab0-4b8c-bb5a-ac1a907ea16b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=75564300820943&amp;position=0&amp;universeId=6575189761,11/10/2024 0:08
[🎅] In Area 51 [ALPHA],@Metrivus,Ages 9+,923,94912,9.2M+,Not Supported,Not Supported,4/27/2019,11/8/2024,12,Survival,86K+,3744,https://www.roblox.com/games/3117860193/In-Area-51-ALPHA?gameSearchSessionInfo=eaea1564-3d5f-4b50-b6e2-8e3bd6dc6219&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3117860193&amp;position=0&amp;universeId=1125307892,11/10/2024 0:08
